LABEL,CODE,DESC
DIAGNOSIS_27701,27701,"Cystic fibrosis with meconium ileus"
DIAGNOSIS_27702,27702,"Cystic fibrosis with pulmonary manifestations"
DIAGNOSIS_27703,27703,"Cystic fibrosis with gastrointestinal manifestations"
DIAGNOSIS_27709,27709,"Cystic fibrosis with other manifestations"
DIAGNOSIS_2771,2771,"Disorders of porphyrin metabolism"
DIAGNOSIS_2772,2772,"Other disorders of purine and pyrimidine metabolism"
DIAGNOSIS_27730,27730,"Amyloidosis\, unspecified"
DIAGNOSIS_27731,27731,"Familial Mediterranean fever"
DIAGNOSIS_27739,27739,"Other amyloidosis"
DIAGNOSIS_2774,2774,"Disorders of bilirubin excretion"
DIAGNOSIS_2775,2775,"Mucopolysaccharidosis"
DIAGNOSIS_2776,2776,"Other deficiencies of circulating enzymes"
DIAGNOSIS_2777,2777,"Dysmetabolic syndrome X"
DIAGNOSIS_27781,27781,"Primary carnitine deficiency"
DIAGNOSIS_27782,27782,"Carnitine deficiency due to inborn errors of metabolism"
DIAGNOSIS_27783,27783,"Iatrogenic carnitine deficiency"
DIAGNOSIS_27784,27784,"Other secondary carnitine deficiency"
DIAGNOSIS_27785,27785,"Disorders of fatty acid oxidation"
DIAGNOSIS_27786,27786,"Peroxisomal disorders"
DIAGNOSIS_27787,27787,"Disorders of mitochondrial metabolism"
DIAGNOSIS_27788,27788,"Tumor lysis syndrome"
DIAGNOSIS_27789,27789,"Other specified disorders of metabolism"
DIAGNOSIS_2779,2779,"Unspecified disorder of metabolism"
DIAGNOSIS_27800,27800,"Obesity\, unspecified"
DIAGNOSIS_27801,27801,"Morbid obesity"
DIAGNOSIS_27802,27802,"Overweight"
DIAGNOSIS_27803,27803,"Obesity hypoventilation syndrome"
DIAGNOSIS_2781,2781,"Localized adiposity"
DIAGNOSIS_2782,2782,"Hypervitaminosis A"
DIAGNOSIS_2783,2783,"Hypercarotinemia"
DIAGNOSIS_2784,2784,"Hypervitaminosis D"
DIAGNOSIS_2788,2788,"Other hyperalimentation"
DIAGNOSIS_27900,27900,"Hypogammaglobulinemia\, unspecified"
DIAGNOSIS_27901,27901,"Selective IgA immunodeficiency"
DIAGNOSIS_27902,27902,"Selective IgM immunodeficiency"
DIAGNOSIS_27903,27903,"Other selective immunoglobulin deficiencies"
DIAGNOSIS_27904,27904,"Congenital hypogammaglobulinemia"
DIAGNOSIS_27905,27905,"Immunodeficiency with increased IgM"
DIAGNOSIS_27906,27906,"Common variable immunodeficiency"
DIAGNOSIS_27909,27909,"Other deficiency of humoral immunity"
DIAGNOSIS_27910,27910,"Immunodeficiency with predominant T-cell defect\, unspecified"
DIAGNOSIS_27911,27911,"Digeorge's syndrome"
DIAGNOSIS_27912,27912,"Wiskott-aldrich syndrome"
DIAGNOSIS_27913,27913,"Nezelof's syndrome"
DIAGNOSIS_27919,27919,"Other deficiency of cell-mediated immunity"
DIAGNOSIS_2792,2792,"Combined immunity deficiency"
DIAGNOSIS_2793,2793,"Unspecified immunity deficiency"
DIAGNOSIS_27941,27941,"Autoimmune lymphoproliferative syndrome"
DIAGNOSIS_27949,27949,"Autoimmune disease\, not elsewhere classified"
DIAGNOSIS_27950,27950,"Graft-versus-host disease\, unspecified"
DIAGNOSIS_27951,27951,"Acute graft-versus-host disease"
DIAGNOSIS_27952,27952,"Chronic graft-versus-host disease"
DIAGNOSIS_27953,27953,"Acute on chronic graft-versus-host disease"
DIAGNOSIS_2798,2798,"Other specified disorders involving the immune mechanism"
DIAGNOSIS_2799,2799,"Unspecified disorder of immune mechanism"
DIAGNOSIS_2800,2800,"Iron deficiency anemia secondary to blood loss (chronic)"
DIAGNOSIS_2801,2801,"Iron deficiency anemia secondary to inadequate dietary iron intake"
DIAGNOSIS_2808,2808,"Other specified iron deficiency anemias"
DIAGNOSIS_2809,2809,"Iron deficiency anemia\, unspecified"
DIAGNOSIS_2810,2810,"Pernicious anemia"
DIAGNOSIS_2811,2811,"Other vitamin B12 deficiency anemia"
DIAGNOSIS_2812,2812,"Folate-deficiency anemia"
DIAGNOSIS_2813,2813,"Other specified megaloblastic anemias not elsewhere classified"
DIAGNOSIS_2814,2814,"Protein-deficiency anemia"
DIAGNOSIS_2818,2818,"Anemia associated with other specified nutritional deficiency"
DIAGNOSIS_2819,2819,"Unspecified deficiency anemia"
DIAGNOSIS_2820,2820,"Hereditary spherocytosis"
DIAGNOSIS_2821,2821,"Hereditary elliptocytosis"
DIAGNOSIS_2822,2822,"Anemias due to disorders of glutathione metabolism"
DIAGNOSIS_2823,2823,"Other hemolytic anemias due to enzyme deficiency"
DIAGNOSIS_28240,28240,"Thalassemia\, unspecified"
DIAGNOSIS_28241,28241,"Sickle-cell thalassemia without crisis"
DIAGNOSIS_28242,28242,"Sickle-cell thalassemia with crisis"
DIAGNOSIS_28243,28243,"Alpha thalassemia"
DIAGNOSIS_28244,28244,"Beta thalassemia"
DIAGNOSIS_28245,28245,"Delta-beta thalassemia"
DIAGNOSIS_28246,28246,"Thalassemia minor"
DIAGNOSIS_28247,28247,"Hemoglobin E-beta thalassemia"
DIAGNOSIS_28249,28249,"Other thalassemia"
DIAGNOSIS_2825,2825,"Sickle-cell trait"
DIAGNOSIS_28260,28260,"Sickle-cell disease\, unspecified"
DIAGNOSIS_28261,28261,"Hb-SS disease without crisis"
DIAGNOSIS_28262,28262,"Hb-SS disease with crisis"
DIAGNOSIS_28263,28263,"Sickle-cell/Hb-C disease without crisis"
DIAGNOSIS_28264,28264,"Sickle-cell/Hb-C disease with crisis"
DIAGNOSIS_28268,28268,"Other sickle-cell disease without crisis"
DIAGNOSIS_28269,28269,"Other sickle-cell disease with crisis"
DIAGNOSIS_2827,2827,"Other hemoglobinopathies"
DIAGNOSIS_2828,2828,"Other specified hereditary hemolytic anemias"
DIAGNOSIS_2829,2829,"Hereditary hemolytic anemia\, unspecified"
DIAGNOSIS_2830,2830,"Autoimmune hemolytic anemias"
DIAGNOSIS_28310,28310,"Non-autoimmune hemolytic anemia\, unspecified"
DIAGNOSIS_28311,28311,"Hemolytic-uremic syndrome"
DIAGNOSIS_25041,25041,"Diabetes with renal manifestations\, type I [juvenile type]\, not stated as uncontrolled"
DIAGNOSIS_25042,25042,"Diabetes with renal manifestations\, type II or unspecified type\, uncontrolled"
DIAGNOSIS_25043,25043,"Diabetes with renal manifestations\, type I [juvenile type]\, uncontrolled"
DIAGNOSIS_25050,25050,"Diabetes with ophthalmic manifestations\, type II or unspecified type\, not stated as uncontrolled"
DIAGNOSIS_25051,25051,"Diabetes with ophthalmic manifestations\, type I [juvenile type]\, not stated as uncontrolled"
DIAGNOSIS_25052,25052,"Diabetes with ophthalmic manifestations\, type II or unspecified type\, uncontrolled"
DIAGNOSIS_25053,25053,"Diabetes with ophthalmic manifestations\, type I [juvenile type]\, uncontrolled"
DIAGNOSIS_25060,25060,"Diabetes with neurological manifestations\, type II or unspecified type\, not stated as uncontrolled"
DIAGNOSIS_25061,25061,"Diabetes with neurological manifestations\, type I [juvenile type]\, not stated as uncontrolled"
DIAGNOSIS_25062,25062,"Diabetes with neurological manifestations\, type II or unspecified type\, uncontrolled"
DIAGNOSIS_25063,25063,"Diabetes with neurological manifestations\, type I [juvenile type]\, uncontrolled"
DIAGNOSIS_25070,25070,"Diabetes with peripheral circulatory disorders\, type II or unspecified type\, not stated as uncontrolled"
DIAGNOSIS_25071,25071,"Diabetes with peripheral circulatory disorders\, type I [juvenile type]\, not stated as uncontrolled"
DIAGNOSIS_25072,25072,"Diabetes with peripheral circulatory disorders\, type II or unspecified type\, uncontrolled"
DIAGNOSIS_25073,25073,"Diabetes with peripheral circulatory disorders\, type I [juvenile type]\, uncontrolled"
DIAGNOSIS_25080,25080,"Diabetes with other specified manifestations\, type II or unspecified type\, not stated as uncontrolled"
DIAGNOSIS_25081,25081,"Diabetes with other specified manifestations\, type I [juvenile type]\, not stated as uncontrolled"
DIAGNOSIS_25082,25082,"Diabetes with other specified manifestations\, type II or unspecified type\, uncontrolled"
DIAGNOSIS_25083,25083,"Diabetes with other specified manifestations\, type I [juvenile type]\, uncontrolled"
DIAGNOSIS_25090,25090,"Diabetes with unspecified complication\, type II or unspecified type\, not stated as uncontrolled"
DIAGNOSIS_25091,25091,"Diabetes with unspecified complication\, type I [juvenile type]\, not stated as uncontrolled"
DIAGNOSIS_25092,25092,"Diabetes with unspecified complication\, type II or unspecified type\, uncontrolled"
DIAGNOSIS_25093,25093,"Diabetes with unspecified complication\, type I [juvenile type]\, uncontrolled"
DIAGNOSIS_2510,2510,"Hypoglycemic coma"
DIAGNOSIS_2511,2511,"Other specified hypoglycemia"
DIAGNOSIS_2512,2512,"Hypoglycemia\, unspecified"
DIAGNOSIS_2513,2513,"Postsurgical hypoinsulinemia"
DIAGNOSIS_2514,2514,"Abnormality of secretion of glucagon"
DIAGNOSIS_2515,2515,"Abnormality of secretion of gastrin"
DIAGNOSIS_2518,2518,"Other specified disorders of pancreatic internal secretion"
DIAGNOSIS_2519,2519,"Unspecified disorder of pancreatic internal secretion"
DIAGNOSIS_25200,25200,"Hyperparathyroidism\, unspecified"
DIAGNOSIS_25201,25201,"Primary hyperparathyroidism"
DIAGNOSIS_25202,25202,"Secondary hyperparathyroidism\, non-renal"
DIAGNOSIS_25208,25208,"Other hyperparathyroidism"
DIAGNOSIS_2521,2521,"Hypoparathyroidism"
DIAGNOSIS_2528,2528,"Other specified disorders of parathyroid gland"
DIAGNOSIS_2529,2529,"Unspecified disorder of parathyroid gland"
DIAGNOSIS_2530,2530,"Acromegaly and gigantism"
DIAGNOSIS_2531,2531,"Other and unspecified anterior pituitary hyperfunction"
DIAGNOSIS_2532,2532,"Panhypopituitarism"
DIAGNOSIS_2533,2533,"Pituitary dwarfism"
DIAGNOSIS_2534,2534,"Other anterior pituitary disorders"
DIAGNOSIS_2535,2535,"Diabetes insipidus"
DIAGNOSIS_2536,2536,"Other disorders of neurohypophysis"
DIAGNOSIS_2537,2537,"Iatrogenic pituitary disorders"
DIAGNOSIS_2538,2538,"Other disorders of the pituitary and other syndromes of diencephalohypophyseal origin"
DIAGNOSIS_2539,2539,"Unspecified disorder of the pituitary gland and its hypothalamic control"
DIAGNOSIS_2540,2540,"Persistent hyperplasia of thymus"
DIAGNOSIS_2541,2541,"Abscess of thymus"
DIAGNOSIS_2548,2548,"Other specified diseases of thymus gland"
DIAGNOSIS_2549,2549,"Unspecified disease of thymus gland"
DIAGNOSIS_2550,2550,"Cushing's syndrome"
DIAGNOSIS_25510,25510,"Hyperaldosteronism\, unspecified"
DIAGNOSIS_25511,25511,"Glucocorticoid-remediable aldosteronism"
DIAGNOSIS_25512,25512,"Conn's syndrome"
DIAGNOSIS_25513,25513,"Bartter's syndrome"
DIAGNOSIS_25514,25514,"Other secondary aldosteronism"
DIAGNOSIS_2552,2552,"Adrenogenital disorders"
DIAGNOSIS_2553,2553,"Other corticoadrenal overactivity"
DIAGNOSIS_25541,25541,"Glucocorticoid deficiency"
DIAGNOSIS_20711,20711,"Chronic erythremia\, in remission"
DIAGNOSIS_20712,20712,"Chronic erythremia\, in relapse"
DIAGNOSIS_20720,20720,"Megakaryocytic leukemia\, without mention of having achieved remission"
DIAGNOSIS_20721,20721,"Megakaryocytic leukemia\, in remission"
DIAGNOSIS_20722,20722,"Megakaryocytic leukemia\, in relapse"
DIAGNOSIS_20780,20780,"Other specified leukemia\, without mention of having achieved remission"
DIAGNOSIS_20781,20781,"Other specified leukemia\, in remission"
DIAGNOSIS_20782,20782,"Other specified leukemia\, in relapse"
DIAGNOSIS_20800,20800,"Acute leukemia of unspecified cell type\, without mention of having achieved remission"
DIAGNOSIS_20801,20801,"Acute leukemia of unspecified cell type\, in remission"
DIAGNOSIS_20802,20802,"Acute leukemia of unspecified cell type\, in relapse"
DIAGNOSIS_20810,20810,"Chronic leukemia of unspecified cell type\, without mention of having achieved remission"
DIAGNOSIS_20811,20811,"Chronic leukemia of unspecified cell type\, in remission"
DIAGNOSIS_20812,20812,"Chronic leukemia of unspecified cell type\, in relapse"
DIAGNOSIS_20820,20820,"Subacute leukemia of unspecified cell type\, without mention of having achieved remission"
DIAGNOSIS_20821,20821,"Subacute leukemia of unspecified cell type\, in remission"
DIAGNOSIS_20822,20822,"Subacute leukemia of unspecified cell type\, in relapse"
DIAGNOSIS_20880,20880,"Other leukemia of unspecified cell type\, without mention of having achieved remission"
DIAGNOSIS_20881,20881,"Other leukemia of unspecified cell type\, in remission"
DIAGNOSIS_20882,20882,"Other leukemia of unspecified cell type\, in relapse"
DIAGNOSIS_20890,20890,"Unspecified leukemia\, without mention of having achieved remission"
DIAGNOSIS_20891,20891,"Unspecified leukemia\, in remission"
DIAGNOSIS_20892,20892,"Unspecified leukemia\, in relapse"
DIAGNOSIS_20900,20900,"Malignant carcinoid tumor of the small intestine\, unspecified portion"
DIAGNOSIS_20901,20901,"Malignant carcinoid tumor of the duodenum"
DIAGNOSIS_20902,20902,"Malignant carcinoid tumor of the jejunum"
DIAGNOSIS_20903,20903,"Malignant carcinoid tumor of the ileum"
DIAGNOSIS_20910,20910,"Malignant carcinoid tumor of the large intestine\, unspecified portion"
DIAGNOSIS_20911,20911,"Malignant carcinoid tumor of the appendix"
DIAGNOSIS_20912,20912,"Malignant carcinoid tumor of the cecum"
DIAGNOSIS_20913,20913,"Malignant carcinoid tumor of the ascending colon"
DIAGNOSIS_20914,20914,"Malignant carcinoid tumor of the transverse colon"
DIAGNOSIS_20915,20915,"Malignant carcinoid tumor of the descending colon"
DIAGNOSIS_20916,20916,"Malignant carcinoid tumor of the sigmoid colon"
DIAGNOSIS_20917,20917,"Malignant carcinoid tumor of the rectum"
DIAGNOSIS_20920,20920,"Malignant carcinoid tumor of unknown primary site"
DIAGNOSIS_20921,20921,"Malignant carcinoid tumor of the bronchus and lung"
DIAGNOSIS_20922,20922,"Malignant carcinoid tumor of the thymus"
DIAGNOSIS_20923,20923,"Malignant carcinoid tumor of the stomach"
DIAGNOSIS_20924,20924,"Malignant carcinoid tumor of the kidney"
DIAGNOSIS_20925,20925,"Malignant carcinoid tumor of foregut\, not otherwise specified"
DIAGNOSIS_20926,20926,"Malignant carcinoid tumor of midgut\, not otherwise specified"
DIAGNOSIS_20927,20927,"Malignant carcinoid tumor of hindgut\, not otherwise specified"
DIAGNOSIS_20929,20929,"Malignant carcinoid tumor of other sites"
DIAGNOSIS_20930,20930,"Malignant poorly differentiated neuroendocrine carcinoma\, any site"
DIAGNOSIS_20931,20931,"Merkel cell carcinoma of the face"
DIAGNOSIS_20932,20932,"Merkel cell carcinoma of the scalp and neck"
DIAGNOSIS_20933,20933,"Merkel cell carcinoma of the upper limb"
DIAGNOSIS_20934,20934,"Merkel cell carcinoma of the lower limb"
DIAGNOSIS_20935,20935,"Merkel cell carcinoma of the trunk"
DIAGNOSIS_20936,20936,"Merkel cell carcinoma of other sites"
DIAGNOSIS_20940,20940,"Benign carcinoid tumor of the small intestine\, unspecified portion"
DIAGNOSIS_20941,20941,"Benign carcinoid tumor of the duodenum"
DIAGNOSIS_20942,20942,"Benign carcinoid tumor of the jejunum"
DIAGNOSIS_20943,20943,"Benign carcinoid tumor of the ileum"
DIAGNOSIS_20950,20950,"Benign carcinoid tumor of the large intestine\, unspecified portion"
DIAGNOSIS_20951,20951,"Benign carcinoid tumor of the appendix"
DIAGNOSIS_20952,20952,"Benign carcinoid tumor of the cecum"
DIAGNOSIS_20953,20953,"Benign carcinoid tumor of the ascending colon"
DIAGNOSIS_20954,20954,"Benign carcinoid tumor of the transverse colon"
DIAGNOSIS_20955,20955,"Benign carcinoid tumor of the descending colon"
DIAGNOSIS_20956,20956,"Benign carcinoid tumor of the sigmoid colon"
DIAGNOSIS_20957,20957,"Benign carcinoid tumor of the rectum"
DIAGNOSIS_20960,20960,"Benign carcinoid tumor of unknown primary site"
DIAGNOSIS_20961,20961,"Benign carcinoid tumor of the bronchus and lung"
DIAGNOSIS_20962,20962,"Benign carcinoid tumor of the thymus"
DIAGNOSIS_20963,20963,"Benign carcinoid tumor of the stomach"
DIAGNOSIS_20964,20964,"Benign carcinoid tumor of the kidney"
DIAGNOSIS_20965,20965,"Benign carcinoid tumor of foregut\, not otherwise specified"
DIAGNOSIS_20966,20966,"Benign carcinoid tumor of midgut\, not otherwise specified"
DIAGNOSIS_20967,20967,"Benign carcinoid tumor of hindgut\, not otherwise specified"
DIAGNOSIS_20969,20969,"Benign carcinoid tumor of other sites"
DIAGNOSIS_20970,20970,"Secondary neuroendocrine tumor\, unspecified site"
DIAGNOSIS_20971,20971,"Secondary neuroendocrine tumor of distant lymph nodes"
DIAGNOSIS_20972,20972,"Secondary neuroendocrine tumor of liver"
DIAGNOSIS_20973,20973,"Secondary neuroendocrine tumor of bone"
DIAGNOSIS_20974,20974,"Secondary neuroendocrine tumor of peritoneum"
DIAGNOSIS_20975,20975,"Secondary Merkel cell carcinoma"
DIAGNOSIS_20979,20979,"Secondary neuroendocrine tumor of other sites"
DIAGNOSIS_2100,2100,"Benign neoplasm of lip"
DIAGNOSIS_2101,2101,"Benign neoplasm of tongue"
DIAGNOSIS_2102,2102,"Benign neoplasm of major salivary glands"
DIAGNOSIS_2103,2103,"Benign neoplasm of floor of mouth"
DIAGNOSIS_2104,2104,"Benign neoplasm of other and unspecified parts of mouth"
DIAGNOSIS_2105,2105,"Benign neoplasm of tonsil"
DIAGNOSIS_2106,2106,"Benign neoplasm of other parts of oropharynx"
DIAGNOSIS_2107,2107,"Benign neoplasm of nasopharynx"
DIAGNOSIS_2108,2108,"Benign neoplasm of hypopharynx"
DIAGNOSIS_2109,2109,"Benign neoplasm of pharynx\, unspecified"
DIAGNOSIS_2110,2110,"Benign neoplasm of esophagus"
DIAGNOSIS_2111,2111,"Benign neoplasm of stomach"
DIAGNOSIS_2112,2112,"Benign neoplasm of duodenum\, jejunum\, and ileum"
DIAGNOSIS_2113,2113,"Benign neoplasm of colon"
DIAGNOSIS_2114,2114,"Benign neoplasm of rectum and anal canal"
DIAGNOSIS_2115,2115,"Benign neoplasm of liver and biliary passages"
DIAGNOSIS_2116,2116,"Benign neoplasm of pancreas\, except islets of Langerhans"
DIAGNOSIS_2117,2117,"Benign neoplasm of islets of Langerhans"
DIAGNOSIS_2118,2118,"Benign neoplasm of retroperitoneum and peritoneum"
DIAGNOSIS_2119,2119,"Benign neoplasm of other and unspecified site in the digestive system"
DIAGNOSIS_2120,2120,"Benign neoplasm of nasal cavities\, middle ear\, and accessory sinuses"
DIAGNOSIS_2121,2121,"Benign neoplasm of larynx"
DIAGNOSIS_2122,2122,"Benign neoplasm of trachea"
DIAGNOSIS_2123,2123,"Benign neoplasm of bronchus and lung"
DIAGNOSIS_2124,2124,"Benign neoplasm of pleura"
DIAGNOSIS_2125,2125,"Benign neoplasm of mediastinum"
DIAGNOSIS_2126,2126,"Benign neoplasm of thymus"
DIAGNOSIS_2127,2127,"Benign neoplasm of heart"
DIAGNOSIS_2128,2128,"Benign neoplasm of other specified sites of respiratory and intrathoracic organs"
DIAGNOSIS_2129,2129,"Benign neoplasm of respiratory and intrathoracic organs\, site unspecified"
DIAGNOSIS_2130,2130,"Benign neoplasm of bones of skull and face"
DIAGNOSIS_2131,2131,"Benign neoplasm of lower jaw bone"
DIAGNOSIS_2132,2132,"Benign neoplasm of vertebral column\, excluding sacrum and coccyx"
DIAGNOSIS_2133,2133,"Benign neoplasm of ribs\, sternum\, and clavicle"
DIAGNOSIS_2134,2134,"Benign neoplasm of scapula and long bones of upper limb"
DIAGNOSIS_2135,2135,"Benign neoplasm of short bones of upper limb"
DIAGNOSIS_2136,2136,"Benign neoplasm of pelvic bones\, sacrum\, and coccyx"
DIAGNOSIS_2137,2137,"Benign neoplasm of long bones of lower limb"
DIAGNOSIS_2138,2138,"Benign neoplasm of short bones of lower limb"
DIAGNOSIS_2139,2139,"Benign neoplasm of bone and articular cartilage\, site unspecified"
DIAGNOSIS_2140,2140,"Lipoma of skin and subcutaneous tissue of face"
DIAGNOSIS_2141,2141,"Lipoma of other skin and subcutaneous tissue"
DIAGNOSIS_2142,2142,"Lipoma of intrathoracic organs"
DIAGNOSIS_2143,2143,"Lipoma of intra-abdominal organs"
DIAGNOSIS_2144,2144,"Lipoma of spermatic cord"
DIAGNOSIS_2148,2148,"Lipoma of other specified sites"
DIAGNOSIS_2149,2149,"Lipoma\, unspecified site"
DIAGNOSIS_2150,2150,"Other benign neoplasm of connective and other soft tissue of head\, face\, and neck"
DIAGNOSIS_2152,2152,"Other benign neoplasm of connective and other soft tissue of upper limb\, including shoulder"
DIAGNOSIS_2153,2153,"Other benign neoplasm of connective and other soft tissue of lower limb\, including hip"
DIAGNOSIS_2154,2154,"Other benign neoplasm of connective and other soft tissue of thorax"
